TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
134.503161150962,0,900.509462085657,7270.20101431916,4.13787677510229,174.117172348043,0.512100007319532,0.993645842735495,8.802343085158,-175.635097706831,-179.822881719406,175.631576582537,326.595769614362,85.4836059570312,101.265420280724,969.619152517907,364.000849612612,638.15248164569
134.743161145598,0,899.512193999649,7270.21044583626,4.15852924126006,174.099424502794,0.512100007319532,0.993265486358358,8.93471758865109,-175.326318538102,-179.821117360169,175.3229520443,325.602466128216,84.9276489257813,101.265420280724,971.911839909796,364.000849612612,638.15248164569
134.983161140233,0,898.510604850797,7270.21805769006,4.1850492898783,174.0935531851,0.512100007319532,0.99232567744026,9.00327108330868,-175.013172826703,-179.820461529962,175.010010649899,324.608328176198,84.5309448242188,101.265420280724,974.272322322997,364.000849612612,638.15248164569
135.223161134869,0,897.499348393793,7270.22232692693,4.22630250478166,174.098510196092,0.512100007319532,0.981142003733308,9.18918221728281,-174.801418723817,-179.82122487633,174.798440185566,323.608695436117,84.382275390625,101.265420280724,976.620388503438,364.000849612612,638.15248164569
135.463161129504,0,896.483562561718,7270.22330921626,4.23252698701197,174.108851516224,0.512100007319532,0.988957933552951,9.26919150693876,-174.750248661901,-179.822871854609,174.747361230889,322.602294917825,84.4755706787109,101.265420280724,978.967892630422,364.000849612612,638.15248164569
135.70316112414,0,895.467460509739,7270.22216505465,4.23469365978645,174.120499359072,0.512100007319532,0.985878091220421,9.27461275890315,-174.834582879853,-179.82443826402,174.831702175001,321.590413430942,84.7227142333984,101.265420280724,981.321505857841,364.000849612612,638.15248164569
135.943161118776,0,894.451079345145,7270.2204733176,4.23411503309902,174.12902626991,0.512100007319532,0.983645438284416,9.28264049742077,-174.992478249165,-179.825213022501,174.989510757346,320.574942062264,85.0015106201172,101.265420280724,983.693905068983,364.000849612612,638.15248164569
136.183161113411,0,893.437429241801,7270.21958473505,4.21477034131333,174.131833795116,0.512100007319532,0.998322522156115,9.2380784539618,-175.154600255711,-179.825059159689,175.151516818485,319.559029161024,85.2123718261719,101.265420280724,986.130398093213,364.000849612612,638.15248164569
136.423161108047,0,892.433234865987,7270.2201622285,4.1677386800551,174.128960339764,0.512100007319532,1.0021031732098,9.06161122935489,-175.269642967001,-179.824269985614,175.266473712472,318.545616820671,85.3068298339844,101.265420280724,988.543993192186,364.000849612612,638.15248164569
136.663161102682,0,891.43868928696,7270.22228307781,4.1353548078955,174.123192203539,0.512100007319532,0.997017571831053,8.88488977755963,-175.310207745541,-179.823275399984,175.306975367235,317.537993050514,85.2819915771484,101.265420280724,990.818550741646,364.000849612612,638.15248164569
136.903161097318,0,890.447085024999,7270.22571388527,4.1336127833357,174.117047618484,0.512100007319532,0.994065719421448,8.83255067073163,-175.278703099434,-179.822499652324,175.275459938962,316.537624314513,85.1701690673828,101.265420280724,993.118613306457,364.000849612612,638.15248164569
137.143161091954,0,889.449906424887,7270.22973646664,4.16921692042667,174.112713320397,0.512100007319532,0.993114669132834,8.93516817143762,-175.199078075959,-179.822128378149,175.195867810757,315.542206223573,85.0235260009766,101.265420280724,995.452341302749,364.000849612612,638.15248164569
137.383161086589,0,888.442675601062,7270.23350627604,4.20825013018425,174.110685087673,0.512100007319532,0.992469198222777,9.12540739908294,-175.107848904671,-179.822219348071,175.104705108795,314.545774332818,84.8966918945312,101.265420280724,997.800066792957,364.000849612612,638.15248164569
137.623161081225,0,887.429702700069,7270.23645504129,4.22488855112776,174.110918870252,0.512100007319532,0.990512549442011,9.22953785389502,-175.040176949723,-179.822626770867,175.037084882237,313.543754075617,84.8315460205078,101.265420280724,1000.15532712159,364.000849612612,638.15248164569
137.86316107586,0,886.415053290094,7270.23843980326,4.2282280447719,174.113101431529,0.512100007319532,0.984169190580987,9.25967071499674,-175.013699017032,-179.823173190319,175.010625085615,312.535246151456,84.8381774902344,101.265420280724,1002.51358456388,364.000849612612,638.15248164569
138.103161070496,0,885.402457508584,7270.23963014781,4.20941470320595,174.115750778452,0.512100007319532,0.991391932494906,9.23166484646589,-175.029027141178,-179.823677725079,175.025971661874,311.522719649487,84.8997955322266,101.265420280724,1004.98067723286,364.000849612612,638.15248164569
138.343161065131,0,884.40408835042,7270.24012872135,4.12843492978593,174.116968576275,0.512100007319532,1.01008964808277,8.97411279673589,-175.07612267884,-179.823985936557,175.073057642905,310.511723982149,84.9930938720703,101.265420280724,1007.54943975916,364.000849612612,638.15248164569
138.583161059767,0,883.431226534303,7270.24030995584,4.01597685373978,174.116684631891,0.512100007319532,1.01536271904389,8.51311347550202,-175.136344935438,-179.823960724157,175.133246356811,309.510299224295,85.0888122558594,101.265420280724,1009.94675073275,364.000849612612,638.15248164569
138.823161054403,0,882.48004502519,7270.2409905005,3.94812819797764,174.115747562763,0.512100007319532,1.00243633921716,8.12136083332088,-175.186233199217,-179.823644333957,175.183105420322,308.526025832688,85.1508911132812,101.265420280724,1012.08248990453,364.000849612612,638.15248164569
139.063161049038,0,881.526502976811,7270.24289839356,3.9956775419642,174.115123131159,0.512100007319532,0.993568906269591,8.16923030749168,-175.201064702451,-179.823208932921,175.197910362949,307.559307603744,85.1457946777344,101.265420280724,1014.29254202669,364.000849612612,638.15248164569
139.303161043674,0,880.549827320036,7270.24589565495,4.11013468318937,174.114068147029,0.512100007319532,0.99065936921625,8.58369164338879,-175.176336067762,-179.822867613842,175.173168707545,306.599351279059,85.0743621826172,101.265420280724,1016.60370391522,364.000849612612,638.15248164569
139.543161038309,0,879.548980801692,7270.24915496426,4.19003339261557,174.11212423312,0.512100007319532,0.997613654323859,9.03267749778515,-175.127464263008,-179.822725380182,175.124302370534,305.630661245245,84.9771545410156,101.265420280724,1019.08315378922,364.000849612612,638.15248164569
139.783161032945,0,878.544368337491,7270.25180471367,4.17880572324852,174.110083491459,0.512100007319532,0.986256998093935,9.08499576198975,-175.08298939572,-179.822744205856,175.079834321321,304.645462631264,84.9115142822266,101.265420280724,1021.43791452834,364.000849612612,638.15248164569
140.023161027581,0,877.54316639785,7270.25387543755,4.16191385785824,174.110172599704,0.512100007319532,0.975155410428902,9.04011231199514,-175.057980722122,-179.822863710358,175.054854155538,303.647584974725,84.8968658447266,101.265420280724,1023.78783962238,364.000849612612,638.15248164569
140.263161022216,0,876.555974491953,7270.2551854185,4.08655594795409,174.110559911607,0.512100007319532,0.991851534544611,8.77547713387081,-175.063824360519,-179.823115303673,175.060704822772,302.647513393925,84.9350769042969,101.265420280724,1026.37114270006,364.000849612612,638.15248164569
